0.0511730150477 -0.00300738814652 0.00324614622251 
0.0410127603817 -0.00132567773022 0.00230320563446 
0.0545814662792 -0.00356951183278 0.0035444505064 
0.054865293148 -0.00346032869982 0.00364010683357 
0.054950917752 -0.00376856862758 0.00357048128171 
0.0283214638088 -0.000583876680922 0.00113892294854 
0.00288736407627 0.00164910298293 -0.00155189134999 
-4.74843121933e-05 0.0109829926437 0.00163613036839 
-0.00128104288692 -0.00721933936679 -0.00532892109554 
0.0173441346491 -0.000543170924192 6.85178279498e-05 
-0.00249547958559 0.00323686486605 -0.00241115506029 
-0.00734626378372 0.00300551743166 -0.0037147974186 
-0.0119212722009 0.00200692705385 -0.00382746052014 
-0.00966725887655 0.00412824709611 -0.00285190115109 
-0.00807828020362 0.00117384953757 -0.00254567316521 
-0.00838408563618 -0.00324115908068 -0.00292452853041 
-0.00587010123148 0.00414185887853 -0.00163854092537 
-0.0183116455108 0.00482439700511 -0.00497412122629 
-0.0207207487429 0.00473482170292 -0.00488542073411 
-0.0223222737529 0.00419686967511 -0.0058595039853 
-0.0220291558696 0.00385842824181 -0.00680522964722 
-0.0245884027544 0.00407883519009 -0.00560038870274 
-0.00517737530246 0.00360413261426 -0.00175661309083 
-0.00398528678497 0.00512112943244 -0.00154149330295 
-0.00295723893897 0.00570199705503 -0.00149981169576 
-0.0013569643059 0.0066871816807 -0.0012941280505 
-6.98095873248e-05 0.00736879454152 -0.00123078496484 
0.00147555077682 0.00825776258175 -0.00102326537001 
0.0030139182208 0.00889525199574 -0.000998692425305 
0.00392915931268 0.00962431066753 -0.000748006990677 
0.00362225128946 0.00997233199379 -0.000435439135495 
0.0037697739059 0.0105195733795 -8.43283891421e-05 
0.00339201280317 0.0109160322733 0.000332602389967 
0.00323475391894 0.0113980790829 0.000732430598738 
0.00275387176606 0.0118128707452 0.00113415290943 
0.00242980844914 0.0122266639033 0.00152971631826 
0.00198674447231 0.0125617137901 0.00191856766396 
0.00163361653314 0.0128825606878 0.00223590240164 
-0.0240089231959 0.00306142830173 -0.00630122916145 
-0.0233258483699 0.00144168728701 -0.00544933369085 
-0.0218689160312 0.000221738875356 -0.00555457331946 
-0.0201885630132 -0.0018475028746 -0.00436414251847 
-0.0183086183832 -0.00326789694182 -0.00395960368957 
-0.0160560197781 -0.00551719697579 -0.00260431287995 
-0.0140433745299 -0.00712533840744 -0.00171439317818 
-0.0110946841662 -0.00945572169733 -6.38164322596e-05 
-0.00913267684133 -0.0109904229097 0.00127096080436 
-0.00642262352566 -0.0136229168107 0.00350776876733 
-0.00425392276502 -0.0156183926274 0.00545989942234 
-0.00190473327989 -0.018120075342 0.00776152296393 
0.000107846422287 -0.0201137104289 0.00974557867179 
0.00199078310308 -0.0222381701247 0.0118454312881 
0.00366968933247 -0.0240160738077 0.013634176366 
0.0050727403747 -0.0256418834445 0.0152871115822 
-0.00300738814652 0.0595727974521 0.00918033326065 
-0.00441960495784 0.0477465153181 0.00835791882841 
-0.00246266267929 0.0637922982303 0.00938824207422 
-0.00256350799726 0.0637479576718 0.00949281886938 
-0.00252570326986 0.0638419425502 0.0095607747434 
-0.00430977485076 0.033341081324 0.00653717711643 
-0.00530925719263 0.00647783990774 0.00132955447729 
